ClusterID,Cluster_代表证候,id,Name,Typical_performance,Definition
0,津亏热结证,967,里热炽盛证,身热、口渴喜冷饮、心烦或躁扰多言、面红目赤、小便色黄、大便干结、舌质红、苔黄、甚则焦燥干黑、脉滑数或洪数,本证是里热炽盛，热邪充斥阳明经所致的病证，临床表现为身热，口渴喜冷饮，心烦或躁扰多言，面红目赤，小便色黄，大便干结，舌质红，苔黄，甚则焦燥干黑，脉滑数或洪数。常见于风温等疾病中。
0,津亏热结证,977,热毒伤津证,壮热口渴、烦躁不宁、面赤唇焦、少汗或无汗、便结尿黄、舌红绛而干、苔黄少津、脉细数,指多因热毒侵袭，损伤津液所致病证。临床表现为壮热口渴，烦躁不宁，面赤唇焦，少汗或无汗，便结尿黄，舌红绛而干，苔黄少津，脉细数。常见于阿米巴肝脓肿恢复期等疾病中。
0,津亏热结证,995,火毒伤津证,壮热烦躁、口干喜饮、便秘尿赤、舌红绛而干、苔黄或黄糙、或舌光无苔、脉洪数或弦细数,指多因火热毒邪燔灼津液，津液亏虚所致病证。临床表现为壮热烦躁，口干喜饮，便秘尿赤；舌红绛而干，苔黄或黄糙，或舌光无苔，脉洪数或弦细数。常见于烧伤等疾病中。
0,津亏热结证,1013,热伤肺络证,灼热烦渴、面红目赤、咳嗽气喘、痰中带血、或时时咯血、舌质红、苔黄而干、脉数,是指肺络被火热病邪所伤，而发生咳血或咯血的证候，临床表现为灼热烦渴，面红目赤，咳嗽气喘，痰中带血，或时时咯血，舌质红，苔黄而干，脉数。常见于钩端螺旋体病等疾病中。
1,风火蔽窍证,49,心阳虚脱证,在心阳虚证的基础上、突然冷汗淋漓、四肢厥冷、面色苍白、呼吸微弱、或心悸、心胸剧痛、神志模糊或昏迷、唇舌青紫、脉微欲绝,因病久阳气虚衰，渐致心阳衰败而欲脱，在病重虚衰的基础上出现冷汗淋漓，四肢厥冷，呼吸微弱，心悸怔忡，面色苍白，脉微欲绝，神志模糊等常见症的证候。常见于高原胸痹、厥心痛、心厥、肺炎喘嗽等疾病中。
1,风火蔽窍证,52,风火蔽窍证,突然昏仆、不省人事、牙关紧闭、口噤不开、两手握固、肢体偏瘫、拘急、抽搐、兼见面红气粗、躁动不安、舌质偏红、苔黄、脉弦滑有力等,指多因风阳上扰，气火并逆，蒙蔽清窍，神明失司所致病证。临床表现为突然昏仆，不省人事，牙关紧闭，口噤不开，两手握固，肢体偏瘫，拘急，抽搐，兼见面红气粗，躁动不安，舌质偏红，苔黄，脉弦滑有力等。常见于中风等疾病中。
1,风火蔽窍证,71,虚阳浮越证,恶寒、倦卧、四肢厥冷、下利清谷、身热、面红如妆、心烦干呕、脉微细欲绝、或久病重病患者、一直面色苍白神志不清、突然出现两颧泛红如妆、红色游移不定、神志短暂清楚、想见家人的“回光返照”征,是指阳虚阴盛，格阳于上，以面红如妆，口咽干燥，皮肤灼热，下肢厥冷，小便清长，大便溏泄，脉浮大无力等为常见症的证候。常见于胸痹、心悸、中风、鼓胀、久利等疾病中。
1,风火蔽窍证,77,阴闭证,突然昏仆、不省人事、牙关紧闭、口噤不开、两手握固、大小便闭、肢体强痉、面白唇暗、静卧不烦、四肢不温、痰涎壅盛、苔白腻、脉沉滑缓,是指痰浊瘀阻神窍所致的病证，临床表现为面白唇紫、痰涎壅盛、四肢不温、舌苔白腻、脉沉滑。属于实证。常见于中风等疾病中。
1,风火蔽窍证,98,浊毒闭神证,病势凶猛、甚至昏迷、面色晦黯、脉沉伏等,是指秽浊邪毒蒙闭心神，以感秽浊之邪后，迅速神志昏迷，面色晦暗，脉沉伏等为常见症的证候。常见于中恶、肝厥、肾厥等疾病中。
1,风火蔽窍证,159,痰蒙心神证,神情痴呆、意识模糊、甚则昏不知人、或情志抑郁、表情淡漠、喃喃独语、举止失常、或突然昏仆、不省人事、口吐涎沫、喉有痰声、并见面色晦暗、胸闷、呕恶、舌苔白腻、脉滑等症,是指痰浊蒙蔽心神，以神志抑郁、错乱、痴呆、昏迷为主要表现的证候。常见于中风、癫病、痫病等疾病中。
1,风火蔽窍证,164,正虚毒陷证,神昏、澹语、动风、动血、气息微弱、二便失禁,泛指正气亏虚，正不胜邪而致毒邪内陷，以神昏、澹语、动风、动血、气息微弱、二便失禁等为常见症的危重证候。常见于疽毒内陷、乳癌等疾病中。
1,风火蔽窍证,173,阳闭证,突然昏仆、不省人事、牙关紧闭、口噤不开、两手握固、大小便闭、肢体强疼、面赤身热、气粗口臭、躁扰不宁、苔黄腻、脉弦滑而数,是指痰火瘀热所致，以突然昏仆，不省人事，牙关紧闭，口噤不开，两手握固，大小便闭，肢体强疼，面赤身热，气粗口臭，躁扰不宁，苔黄腻，脉弦滑而数助主症的证候。常见于中风等疾病中。
1,风火蔽窍证,182,暴受惊恐证,夜间突然啼哭、哭声尖锐、如见异物、表情恐惧、紧偎母怀、面色乍青乍白、哭声时高时低、时急时缓、时作惊惕、指纹青紫,指多因小儿神气怯弱，若胎禀不足，复又暴受惊恐，惊则伤神，恐则伤志，心神不宁所致病证。临床表现为夜间突然啼哭，哭声尖锐，如见异物，表情恐惧，紧偎母怀，面色乍青乍白，哭声时高时低，时急时缓，时作惊惕，指纹青紫。常见于小儿夜啼等疾病中。
1,风火蔽窍证,195,气闭神厥证,突然昏倒、口不能言、或神识不清、或牙关紧闭、或四肢抽搐、脉弦或伏等,是因情志刺激，神气郁闭，以突然昏倒，口不能言，或神识不清，或牙关紧闭，或四肢抽搐，脉弦或伏等为常见症的证候。常见于头部内伤等疾病中。
1,风火蔽窍证,222,惊恐伤神证,面色苍白或青紫、胸闷心悸、神识痴呆、甚或昏倒、脉伏或结或动,是指因卒惊、大恐，损伤神气，以面色苍白或青紫，胸闷心悸，神识痴呆，甚或昏倒，脉伏或结或动等为常见症的证候。常见于急惊风、气厥、夜啼等疾病中。
1,风火蔽窍证,224,蛔厥证,时烦时静、得食则呕、其人常吐蛔虫、有时口渴不止、气上撞心、心中疼热、饥而不欲食、甚则四肢厥冷、舌脉依其寒热、虚实错杂情况不同而各异,是指因为伤于寒邪，六经传变或外邪直中贩阴所致，临床上常寒热错杂，虚实并见，而有吐蛔，四肢厥冷等症状的证候。常见于小儿蛔虫病。西医学中的胆道蛔虫症、蛔虫性肠梗阻、胆道鞭毛虫病中，凡具有右上腹痛或绕脐痛，呕吐，吐蛔虫或便蛔虫者，皆可从本证论治。
1,风火蔽窍证,275,气脱证,呼吸微弱而不规则、汗出不止、口开目合、全身瘫软、神识朦胧、二便失禁、面色苍白、口唇青紫、脉微、舌淡、舌苔白润,是指元气亏虚已极，急骤外泄，以气息微弱、汗出不止等为主要表现的危重证候。常见于昏迷、中风、崩漏、产后血晕等疾病中。西医学中的休克早、中期，心力衰竭、中暑、低血糖、某些脑补疾病、多种危重病的昏迷前期中可见本证。
1,风火蔽窍证,323,湿浊下注证,突然小便浑浊、或白如米泔、或如泥浆或色赤、或停放后小便胶黏浑浊、胸闷不适、纳谷不馨、小便量较多无涩痛、舌苔腻或黄腻、脉濡数,指多因多食肥甘，酿生湿热，湿热久蕴而成浊邪，浊气下流所致病证。临床表现为突然小便浑浊，或白如米泔，或如泥浆或色赤，或停放后小便胶黏浑浊，胸闷不适，纳谷不馨，小便量较多无涩痛，舌苔腻或黄腻，脉濡数。常见于尿浊等疾病中。
1,风火蔽窍证,395,食毒证,腹痛剧烈、呕吐、腹泻等、甚则神昏、厥、脱、以至死亡等,是指吞食有毒食物所致，以脘腹剧痛，呕吐腹泻，甚或出现厥脱等症状的证候。常见于胃瘅等疾病中。
1,风火蔽窍证,411,惊恐痉厥证,痉厥多为一时性发作、面色乍青乍赤、山根色青、惊叫不安、频频惊惕、微热或不热、大便色青、睡眠不宁、梦中惊啼、手足搐搦、脉数,指多因小儿神气怯弱，元气未，暴受惊恐，伤及心神所致病证。临床表现为其痉厥多为一时性发作，面色乍青乍赤，山根色青，惊叫不安，频频惊惕，微热或不热，大便色青，睡眠不宁，梦中惊啼，手足搐搦，脉数。常见于小儿急惊风等疾病中。
1,风火蔽窍证,467,气闭证,突然发生势急、症重之昏厥、或内脏绞痛、或二便闭塞、呼吸气粗、声高、脉沉弦有力等,气机闭塞不通，以脘腹绞痛，或阵发走窜剧痛，无肠鸣矢气，二便不通，或突然昏厥，牙关紧闭，肢体强直等为常见症的证候。本证所出现的气机闭塞，每因情绪波动而诱发，故性情急躁，易暴喜怒之人，常触发为本证。常见于中风、昏迷、癃闭、便秘、耳聋、小儿惊风等病变中。西医的脑卒中、肺性脑病、肝昏迷、流行性乙型脑炎、流行性脑脊髓膜炎等疾病中可见本证。
1,风火蔽窍证,499,风动痰阻证,手足舞蹈、头面动作状如鬼脸、吞咽不适、饮水发呛、言语含混、哭笑无常、胸脘满闷、泛恶欲呕、时呕痰涎、舌淡红、苔白腻、脉弦滑等,是指多因肝风内动，兼挟痰邪所致的病证。临床表现为手足舞蹈，头面动作状如鬼脸，吞咽不适，饮水发呛，言语含混，哭笑无常，胸脘满闷，泛恶欲呕，时呕痰涎，舌淡红，苔白腻，脉弦滑等。常见于小舞蹈病等疾病中。
1,风火蔽窍证,505,暑热闭神证,热烦渴、突然昏倒、神志不清、四肢厥逆、呼吸气粗、牙关紧闭、脉沉伏等,是指多因暑热炽盛，内闭心神所致，以壮热烦渴、突然昏倒、神志不清、四肢厥逆、呼吸气粗、牙关紧闭、脉沉伏等为常见症的证候。常见于稻瘟病、中暑、产褥中暑等疾病中。
1,风火蔽窍证,514,风毒蕴肤证,突然肌肤焮红肿胀、灼热、瘙痒、或疼痛、或起丘疹、风团、甚至起水疱、蜕皮、滋水、轻者一般无全身症状、重者可出现发热、头痛、四肢无力、脉细数无力等症状,指风毒之邪侵袭皮肤，以皮肤焮红、瘙痒、疼痛、出疹，或为肿块，甚或赤烂蜕皮等为常见症的证候。多由禀赋不耐、外染风毒之邪，郁于肌肤而引起急性发病。常见于中药毒、红花草疮、漆疮等疾病中。
1,风火蔽窍证,517,痰浊蒙窍证,面色晦滞、脘闷作恶、意识模糊、语言不清、喉有痰声、甚则昏不知人、舌苔白腻、脉滑、或精神抑郁、表情淡漠、神志痴呆、喃喃自语、举止失常、或突然仆地、不省人事、口吐痰涎、喉中痰鸣、面目上视、手足抽搐、口中如作猪羊叫声、舌苔腻、脉滑,是痰浊蒙闭清窍而表现出的神志失常的证候，临床表现为面色晦滞，脘闷作恶，意识模糊，语言不清，喉有痰声，甚则昏不知人，舌苔白腻，脉滑；或精神抑郁，表情淡漠，神志痴呆，喃喃自语，举止失常；或突然仆地，不省人事，口吐痰涎，喉中痰鸣，面目上视，手足抽搐，口中如作猪羊叫声，舌苔腻，脉滑。本证可见于癫证、痫证、痴呆及现代医学之癜痫、精神分裂症、急性脑血管病等。
1,风火蔽窍证,643,惊恐伤肾证,惊慌不定、阳痿、滑精、或二便失禁等,是指大惊大恐损伤肾气，以惊慌不定，阳痿，滑精，或二便失禁等为常见症的证候。常见于阳痿等疾病中。
1,风火蔽窍证,660,心肺阴虚证,心悸咳嗽、气短而喘、五心烦热、自汗或盗汗、神疲乏力、或见精神恍惚、萎靡、自言乱语、行卧、饮食、寒热等均不能自主等,是指心与肺的阴液亏虚，以心悸咳嗽，五心烦热，颧红盗汗，舌红少苔，脉细数等为常见症的证候。常见于心悸、咳嗽、盗汗、百合病等疾病中。
1,风火蔽窍证,700,风痰证,头晕目眩、呕吐痰涎、甚则卒然昏仆、口眼㖞斜、半身不遂、胸胁满闷、喉中痰鸣、抽搐痉厥、舌苔薄腻、脉弦滑为主要表现,是由于痰浊内阻，肝郁化风，痰随风动，上蒙清窍，横窜经络，以头晕目眩、呕吐痰涎，或猝然昏仆，口眼㖞斜，半身不遂为主症的证候。常见于眩晕、中风、痫等疾病中。
1,风火蔽窍证,701,风痰淤血证,神昏或昏聩、四肢抽搐反复不止、甚则项背强直、角弓反张、喉中痰声漉漉、面色晦暗、唇指发绀、舌暗淡、有淤斑或淤点、脉细涩或沉细等,指多因痰、瘀为内风触动，致气血逆乱，清窍蒙蔽所致的病证。临床表现为神昏或昏聩，四肢抽搐反复不止，甚则项背强直，角弓反张，喉中痰声漉漉，面色晦暗，唇指发绀，舌暗淡，有淤斑或淤点，脉细涩或沉细等。常见于痫病等疾病中。
1,风火蔽窍证,716,心阳暴脱证,突然冷汗淋漓、四肢厥冷、呼吸微弱、面色苍白、或心痛剧烈、口唇青紫、脉微欲绝、甚或神志模糊、昏迷不醒,是指因实邪暴袭、阻滞等，使心阳突然衰败而欲脱，以突然冷汗淋漓，四肢厥冷，口唇青紫，气短息微，心悸怔忡，面色苍白，脉微欲绝，神志模糊等为常见症的危重证候。多发于久病、年老体弱或小儿患者。常见于胸痹、中风、厥证、汗证、温病等疾病中。西医学中各种原因所致的休克、心力衰竭、自发性气胸、急性肺水肿、急性脑血管病等疾病中可见本证。
1,风火蔽窍证,742,惊恐证,恐惧、疑虑不安、神志恍惚、不欲闻声、心中惕惕不然不安、触事易惊、心慌恐惧、情志失常等,是指多因大惊卒恐，如目睹恐怖场面、耳闻恐怖惊骇声响或登高涉险，使精神刺激太过，神不守舍，心胆气虚所致病证。临床表现为恐惧、疑虑不安、神志恍惚、不欲闻声，心中惕惕不然不安。常见于夜啼等疾病中。
1,风火蔽窍证,747,暑厥证,昏倒不省人事、手足痉挛、高热无汗、体若燔炭、烦躁不安、胸闷气促、或小便失禁、舌红、苔燥无津、脉细促,是指因夏月卒中暑热之邪，而陡发神昏肢厥的病证。常见于暑厥等疾病中。
